datetime,WS,TEMP,HUMI,RN
202402250400,1.1,0.4,96.0,-9.0
202402250500,0.1,0.5,96.0,-9.0
202402250600,0.2,0.5,96.0,0.1
202402250700,1.0,0.6,96.0,-9.0
202402250800,0.8,0.7,95.0,-9.0
202402250900,0.2,1.6,94.0,0.5
202402251000,0.9,2.0,88.0,-9.0
202402251100,1.1,2.9,87.0,-9.0
202402251200,0.2,3.4,85.0,0.0
202402251300,1.6,4.0,83.0,-9.0
202402251400,2.4,4.5,77.0,-9.0
202402251500,2.8,4.4,77.0,0.0
202402251600,2.5,4.3,77.0,-9.0
202402251700,1.8,4.0,77.0,-9.0
202402251800,0.8,3.9,76.0,-9.0
202402251900,2.3,3.7,77.0,-9.0
202402252000,0.8,3.2,83.0,-9.0
202402252100,1.7,2.9,84.0,-9.0
202402252200,0.3,2.1,84.0,-9.0
202402252300,0.7,2.4,81.0,-9.0
202402260000,1.2,1.4,86.0,-9.0
202402260100,0.6,0.8,88.0,-9.0
202402260200,1.7,-0.1,92.0,-9.0
202402260300,1.4,-0.9,93.0,-9.0
202402260400,0.0,-1.1,94.0,-9.0
202402260500,0.9,-1.3,94.0,-9.0
202402260600,0.2,-1.6,95.0,-9.0
202402260700,0.0,-1.5,95.0,-9.0
202402260800,0.0,-0.6,96.0,-9.0
202402260900,0.8,1.9,86.0,-9.0
202402261000,1.0,3.4,73.0,-9.0
202402261100,2.0,3.7,72.0,-9.0
202402261200,1.6,6.0,60.0,-9.0
202402261300,1.7,7.4,55.0,-9.0
202402261400,1.9,8.4,43.0,-9.0
202402261500,1.1,8.8,41.0,-9.0
202402261600,2.7,9.1,38.0,-9.0
202402261700,2.5,8.6,40.0,-9.0
202402261800,2.6,7.3,46.0,-9.0
202402261900,2.4,6.5,53.0,-9.0
202402262000,2.7,5.7,56.0,-9.0
202402262100,1.6,4.8,60.0,-9.0
202402262200,1.4,4.3,63.0,-9.0
202402262300,0.7,4.2,61.0,-9.0
202402270000,0.8,3.3,63.0,-9.0
202402270100,0.0,2.7,62.0,-9.0
202402270200,2.1,2.9,56.0,-9.0
202402270300,2.6,2.8,54.0,-9.0
202402270400,1.0,2.1,59.0,-9.0
202402270500,1.5,1.8,60.0,-9.0
202402270600,2.0,1.8,60.0,-9.0
202402270700,2.9,1.9,57.0,-9.0
202402270800,3.2,2.5,56.0,-9.0
202402270900,5.0,3.4,54.0,-9.0
202402271000,5.5,4.8,50.0,-9.0
202402271100,5.5,6.5,42.0,-9.0
202402271200,5.3,8.0,39.0,-9.0
202402271300,4.4,9.3,36.0,-9.0
202402271400,4.3,9.8,36.0,-9.0
202402271500,4.0,9.7,36.0,-9.0
202402271600,4.0,10.0,37.0,-9.0
202402271700,3.3,8.7,39.0,-9.0
202402271800,4.0,7.5,43.0,-9.0
202402271900,3.7,6.5,44.0,-9.0
202402272000,4.2,5.6,47.0,-9.0
202402272100,4.3,5.0,49.0,-9.0
202402272200,3.5,4.9,50.0,-9.0
202402272300,4.1,4.2,52.0,-9.0
202402280000,4.3,4.5,52.0,-9.0
202402280100,3.0,4.2,52.0,-9.0
202402280200,3.9,3.2,56.0,-9.0
202402280300,3.9,2.9,57.0,-9.0
202402280400,3.4,2.4,60.0,-9.0
202402280500,2.7,2.5,60.0,-9.0
202402280600,2.2,2.7,59.0,-9.0
202402280700,2.8,2.5,59.0,-9.0
202402280800,3.0,3.3,57.0,-9.0
202402280900,2.9,3.8,55.0,-9.0
202402281000,2.4,5.2,52.0,-9.0
202402281100,1.2,6.9,45.0,-9.0
202402281200,1.4,8.6,40.0,-9.0
202402281300,2.3,9.5,39.0,-9.0
202402281400,1.7,10.4,38.0,-9.0
202402281500,1.8,10.6,38.0,-9.0
202402281600,0.7,10.8,38.0,-9.0
202402281700,1.3,11.1,37.0,-9.0
202402281800,1.8,9.7,41.0,-9.0
202402281900,2.4,8.5,46.0,-9.0
202402282000,1.5,7.3,50.0,-9.0
202402282100,1.5,6.3,55.0,-9.0
202402282200,1.7,5.8,60.0,-9.0
202402282300,0.2,5.9,61.0,-9.0
202402290000,0.4,6.1,59.0,-9.0
202402290100,0.5,5.7,63.0,-9.0
202402290200,0.4,5.1,66.0,-9.0
202402290300,0.0,5.2,66.0,-9.0
202402290400,0.9,5.2,68.0,-9.0
202402290500,1.9,5.0,70.0,-9.0
202402290600,1.0,4.8,72.0,-9.0
202402290700,0.2,4.2,75.0,-9.0
202402290800,1.1,4.6,73.0,-9.0
202402290900,1.4,5.3,71.0,-9.0
202402291000,0.4,5.8,66.0,-9.0
202402291100,0.7,6.3,61.0,-9.0
202402291200,1.6,6.6,61.0,0.0
202402291300,1.0,6.6,65.0,-9.0
202402291400,1.5,6.0,81.0,-9.0
202402291500,2.4,6.1,71.0,0.2
202402291600,1.3,6.2,70.0,-9.0
202402291700,0.1,6.3,68.0,-9.0
202402291800,0.0,6.1,70.0,-9.0
202402291900,1.2,5.7,72.0,-9.0
202402292000,0.8,5.5,74.0,-9.0
202402292100,2.1,4.4,75.0,-9.0
202402292200,4.4,4.2,55.0,-9.0
202402292300,3.5,3.0,58.0,-9.0
202403010000,5.0,2.5,45.0,-9.0
202403020000,2.3,-5.7,51.0,-9.0
202403020100,2.1,-5.9,49.0,-9.0
202403020200,2.0,-6.3,52.0,-9.0
202403020300,1.5,-7.1,55.0,-9.0
202403020400,0.6,-7.1,62.0,-9.0
202403020500,0.3,-7.4,65.0,-9.0
202403020600,0.9,-7.7,67.0,-9.0
202403020700,0.6,-7.9,70.0,-9.0
202403020800,1.9,-5.9,57.0,-9.0
202403020900,2.6,-3.5,52.0,-9.0
202403021000,2.1,-1.8,46.0,-9.0
202403021100,3.9,0.4,44.0,-9.0
202403021200,4.5,1.4,39.0,-9.0
202403021300,2.3,2.6,37.0,-9.0
202403021400,3.6,3.3,40.0,-9.0
202403021500,3.2,4.1,40.0,-9.0
202403021600,3.1,3.4,46.0,-9.0
202403021700,3.7,2.9,47.0,-9.0
202403021800,2.7,2.1,51.0,-9.0
202403021900,2.7,1.6,53.0,-9.0
202403022000,1.7,1.2,54.0,-9.0
202403022100,1.4,0.9,55.0,-9.0
202403022200,1.1,0.9,55.0,-9.0
202403022300,1.2,1.7,56.0,-9.0
202403030000,2.0,2.5,58.0,0.0
202403030100,2.4,3.0,64.0,-9.0
202403030200,1.7,2.7,79.0,-9.0
202403030300,3.3,1.3,89.0,1.2
202403030400,2.6,1.6,89.0,-9.0
202403030500,2.0,1.8,89.0,-9.0
202403030600,1.8,1.9,88.0,0.0
202403030700,1.9,1.7,88.0,-9.0
202403030800,0.6,2.1,87.0,-9.0
202403030900,1.7,4.3,76.0,-9.0
202403031000,4.1,5.6,71.0,-9.0
202403031100,3.6,7.1,64.0,-9.0
202403031200,2.3,7.1,71.0,0.0
202403031300,0.8,8.0,65.0,-9.0
202403031400,3.9,9.1,47.0,-9.0
202403031500,2.3,9.9,43.0,0.0
202403031600,2.3,9.7,49.0,-9.0
202403031700,2.7,8.9,46.0,-9.0
202403031800,2.0,8.2,49.0,0.0
202403031900,1.3,7.0,62.0,-9.0
202403032000,1.0,6.2,72.0,-9.0
202403032100,1.4,5.6,77.0,-9.0
202403032200,1.1,5.2,79.0,-9.0
202403032300,1.2,4.9,82.0,-9.0
202403040000,0.8,4.0,86.0,-9.0
202403040100,1.1,3.0,88.0,-9.0
202403040200,1.0,2.7,91.0,-9.0
202403040300,1.2,1.4,90.0,-9.0
202403040400,0.5,1.2,92.0,-9.0
202403040500,0.2,0.9,92.0,-9.0
202403040600,0.8,0.3,93.0,-9.0
202403040700,1.0,0.0,93.0,-9.0
202403040800,0.0,0.3,96.0,-9.0
202403040900,0.4,1.8,96.0,-9.0
202403041000,0.3,4.0,94.0,-9.0
202403041100,1.5,7.9,69.0,-9.0
202403041200,1.3,9.8,56.0,-9.0
202403041300,2.2,10.5,40.0,-9.0
202403041400,0.8,12.1,29.0,-9.0
202403041500,1.7,12.6,29.0,-9.0
202403041600,0.8,12.4,29.0,-9.0
202403041700,0.8,11.8,30.0,-9.0
202403041800,2.4,10.8,35.0,-9.0
202403041900,1.5,10.0,35.0,-9.0
202403042000,0.7,9.4,38.0,-9.0
202403042100,1.1,9.1,36.0,-9.0
202403042200,0.6,8.5,40.0,-9.0
202403042300,0.7,8.7,37.0,-9.0
202403050000,0.4,8.1,40.0,-9.0
202403050100,0.2,7.7,45.0,-9.0
202403050200,1.4,7.5,49.0,-9.0
202403050300,1.4,7.0,68.0,0.0
202403050400,1.3,6.2,79.0,-9.0
202403050500,1.4,5.7,86.0,-9.0
202403050600,3.0,5.1,89.0,0.9
202403050700,2.0,4.7,90.0,-9.0
202403050800,1.7,4.7,90.0,-9.0
202403050900,1.7,4.8,90.0,1.3
202403051000,2.1,5.2,87.0,-9.0
202403051100,2.4,5.6,85.0,-9.0
202403051200,1.8,5.9,85.0,0.0
202403051300,1.4,6.4,83.0,-9.0
202403051400,2.7,6.4,80.0,-9.0
202403051500,2.3,6.0,85.0,0.2
202403051600,1.8,6.3,83.0,-9.0
202403051700,3.1,6.3,82.0,-9.0
202403051800,1.8,6.1,83.0,0.1
202403051900,3.0,6.6,75.0,-9.0
202403052000,2.3,6.6,74.0,-9.0
202403052100,2.5,6.3,76.0,-9.0
202403052200,2.0,6.5,72.0,-9.0
202403052300,1.7,6.5,72.0,-9.0
202403060000,1.7,6.0,73.0,-9.0
202403060100,1.9,5.2,79.0,-9.0
202403060200,1.8,4.9,80.0,-9.0
202403060300,1.8,3.8,86.0,-9.0
202403060400,0.8,3.4,87.0,-9.0
202403060500,0.5,2.9,84.0,-9.0
202403060600,1.1,2.7,83.0,-9.0
202403060700,0.3,2.2,86.0,-9.0
202403060800,0.7,3.0,82.0,-9.0
202403060900,0.5,5.2,75.0,-9.0
202403061000,1.1,7.4,63.0,-9.0
202403061100,2.4,9.8,56.0,-9.0
202403061200,1.9,9.6,53.0,-9.0
202403061300,2.0,10.5,49.0,-9.0
202403061400,2.4,11.1,44.0,-9.0
202403061500,2.5,11.6,37.0,-9.0
202403061600,3.3,11.0,43.0,-9.0
202403061700,3.1,10.4,46.0,-9.0
202403061800,1.6,9.4,47.0,-9.0
202403061900,1.3,8.9,50.0,-9.0
202403062000,2.0,8.7,50.0,-9.0
202403062100,2.1,8.4,50.0,-9.0
202403062200,3.8,7.4,63.0,-9.0
202403062300,3.7,6.4,65.0,-9.0
202403070000,3.2,5.5,66.0,-9.0
202403070100,4.2,5.2,66.0,-9.0
202403070200,4.3,5.0,65.0,-9.0
202403070300,3.1,4.8,66.0,-9.0
202403070400,3.7,4.6,66.0,-9.0
202403070500,3.3,4.4,67.0,-9.0
202403070600,3.4,4.3,68.0,-9.0
202403070700,3.1,4.3,69.0,-9.0
202403070800,2.8,3.9,75.0,-9.0
202403070900,3.7,4.1,68.0,0.0
202403071000,4.4,5.0,57.0,-9.0
202403071100,3.3,5.9,48.0,-9.0
202403071200,4.4,6.1,45.0,-9.0
202403071300,2.8,6.9,42.0,-9.0
202403071400,2.9,7.9,36.0,-9.0
202403071500,3.1,8.5,33.0,-9.0
202403071600,3.0,7.4,32.0,-9.0
202403071700,2.1,7.5,29.0,-9.0
202403071800,3.2,5.7,34.0,-9.0
202403071900,2.1,4.4,41.0,-9.0
202403072000,2.0,3.3,46.0,-9.0
202403072100,2.2,2.7,40.0,-9.0
202403072200,1.6,1.8,44.0,-9.0
202403072300,1.2,0.9,49.0,-9.0
202403080000,2.0,0.7,56.0,-9.0
202403080100,2.4,0.6,61.0,-9.0
202403080200,2.3,0.4,64.0,-9.0
202403080300,0.8,0.6,65.0,-9.0
202403080400,1.1,0.2,69.0,-9.0
202403080500,1.0,0.8,70.0,-9.0
202403080600,1.0,0.9,70.0,-9.0
202403080700,2.6,1.6,67.0,-9.0
202403080800,2.9,2.2,62.0,-9.0
202403080900,3.4,3.5,49.0,-9.0
202403081000,5.1,5.1,30.0,-9.0
202403081100,6.0,5.9,24.0,-9.0
202403081200,4.8,7.1,21.0,-9.0
202403081300,5.1,8.0,23.0,-9.0
202403081400,7.8,7.8,21.0,-9.0
202403081500,6.5,7.4,22.0,-9.0
202403081600,7.1,6.3,21.0,-9.0
202403081700,4.7,5.8,23.0,-9.0
202403081800,3.0,4.0,29.0,-9.0
202403081900,3.5,2.5,39.0,-9.0
202403082000,3.3,1.4,44.0,-9.0
202403082100,3.4,0.6,46.0,-9.0
202403082200,3.0,0.2,49.0,-9.0
202403082300,1.8,0.0,52.0,-9.0
202403090000,0.9,-0.6,54.0,-9.0
202403090100,1.0,-1.3,56.0,-9.0
202403090200,1.3,-1.3,59.0,-9.0
202403090300,0.9,-2.1,62.0,-9.0
202403090400,0.9,-2.1,63.0,-9.0
202403090500,0.5,-2.7,66.0,-9.0
202403090600,1.5,-2.7,64.0,-9.0
202403090700,1.2,-3.0,66.0,-9.0
202403090800,0.1,-1.5,63.0,-9.0
202403090900,1.8,1.5,47.0,-9.0
202403091000,3.5,3.2,31.0,-9.0
202403091100,3.4,3.9,28.0,-9.0
202403091200,2.9,5.1,25.0,-9.0
202403091300,2.7,6.4,21.0,-9.0
202403091400,3.3,8.0,19.0,-9.0
202403091500,3.4,8.4,16.0,-9.0
202403091600,4.4,8.3,16.0,-9.0
202403091700,3.0,8.4,17.0,-9.0
202403091800,2.1,6.2,35.0,-9.0
202403091900,2.3,4.7,44.0,-9.0
202403092000,2.5,3.6,40.0,-9.0
202403092100,1.9,2.0,43.0,-9.0
202403092200,1.4,1.7,55.0,-9.0
202403092300,1.0,0.6,58.0,-9.0
202403100000,0.1,-0.3,59.0,-9.0
202403100100,1.6,-1.1,58.0,-9.0
202403100200,1.8,-1.8,62.0,-9.0
202403100300,0.4,-1.9,63.0,-9.0
202403100400,0.6,-2.4,67.0,-9.0
202403100500,0.8,-2.6,69.0,-9.0
202403100600,0.7,-2.9,70.0,-9.0
202403100700,1.0,-3.2,71.0,-9.0
202403100800,0.2,-1.5,68.0,-9.0
202403100900,0.1,1.5,58.0,-9.0
202403101000,1.7,4.5,40.0,-9.0
202403101100,2.2,5.8,32.0,-9.0
202403101200,2.6,8.5,26.0,-9.0
202403101300,2.6,10.4,24.0,-9.0
202403101400,2.8,10.6,18.0,-9.0
202403101500,2.6,12.0,19.0,-9.0
202403101600,1.4,12.6,17.0,-9.0
202403101700,3.0,12.0,18.0,-9.0
202403101800,3.0,10.3,22.0,-9.0
202403101900,2.0,9.0,33.0,-9.0
202403102000,1.9,6.9,38.0,-9.0
202403102100,1.7,5.4,42.0,-9.0
202403102200,1.4,4.6,43.0,-9.0
202403102300,0.9,4.1,46.0,-9.0
202403110000,0.3,3.6,46.0,-9.0
202403110100,0.5,2.7,54.0,-9.0
202403110200,2.0,2.3,55.0,-9.0
202403110300,0.1,2.2,56.0,-9.0
202403110400,0.4,2.2,60.0,-9.0
202403110500,0.7,0.9,63.0,-9.0
202403110600,0.9,0.5,67.0,-9.0
202403110700,0.9,-0.3,71.0,-9.0
202403110800,0.1,1.3,67.0,-9.0
202403110900,0.5,4.0,60.0,-9.0
202403111000,1.1,5.5,48.0,-9.0
202403111100,2.0,8.4,37.0,-9.0
202403111200,3.3,11.3,29.0,-9.0
202403111300,3.2,10.6,45.0,-9.0
202403111400,2.4,10.7,46.0,-9.0
202403111500,2.2,11.1,46.0,-9.0
202403111600,1.7,11.6,46.0,-9.0
202403111700,1.9,11.7,46.0,-9.0
202403111800,0.9,10.8,49.0,-9.0
202403111900,2.3,9.7,56.0,-9.0
202403112000,1.7,8.3,61.0,-9.0
202403112100,1.5,7.0,68.0,-9.0
202403112200,0.6,6.3,71.0,-9.0
202403112300,1.7,5.7,73.0,-9.0
202403120000,0.0,4.6,76.0,-9.0
202403120100,0.0,3.8,81.0,-9.0
202403120200,0.2,3.3,83.0,-9.0
202403120300,1.4,2.9,84.0,-9.0
202403120400,0.0,2.8,85.0,-9.0
202403120500,0.5,3.3,84.0,-9.0
202403120600,1.3,3.0,84.0,-9.0
202403120700,0.8,3.2,83.0,-9.0
202403120800,1.3,4.1,82.0,-9.0
202403120900,0.2,5.4,76.0,-9.0
202403121000,0.3,6.0,72.0,-9.0
202403121100,0.9,7.2,71.0,-9.0
202403121200,0.5,7.7,69.0,-9.0
202403121300,1.1,8.2,67.0,-9.0
202403121400,3.4,9.1,61.0,-9.0
202403121500,3.5,7.5,82.0,0.5
202403121600,3.2,7.3,88.0,-9.0
202403121700,3.1,8.1,75.0,-9.0
202403121800,2.8,7.4,74.0,1.5
202403121900,2.5,6.6,77.0,-9.0
202403122000,2.4,6.4,74.0,-9.0
202403122100,1.2,5.5,78.0,-9.0
202403122200,1.0,5.5,75.0,-9.0
202403122300,1.4,5.5,73.0,-9.0
202403130000,1.2,5.5,66.0,-9.0
202403130100,1.3,4.5,75.0,-9.0
202403130200,1.2,3.2,81.0,-9.0
202403130300,1.8,2.8,84.0,-9.0
202403130400,2.3,2.6,81.0,-9.0
202403130500,1.9,2.0,81.0,-9.0
202403130600,1.2,0.8,84.0,-9.0
202403130700,0.6,0.3,87.0,-9.0
202403130800,2.1,2.9,77.0,-9.0
202403130900,2.8,5.5,63.0,-9.0
202403131000,3.5,7.4,55.0,-9.0
202403131100,3.5,10.0,40.0,-9.0
202403131200,1.6,11.4,33.0,-9.0
202403131300,3.8,11.7,33.0,-9.0
202403131400,2.4,12.7,34.0,-9.0
202403131500,4.1,12.4,31.0,-9.0
202403131600,2.8,12.6,27.0,-9.0
202403131700,3.2,11.1,30.0,-9.0
202403131800,2.6,10.0,28.0,-9.0
202403131900,2.9,8.1,39.0,-9.0
202403132000,1.7,6.9,38.0,-9.0
202403132100,0.8,6.0,49.0,-9.0
202403132200,1.9,5.4,58.0,-9.0
202403132300,1.1,4.7,65.0,-9.0
202403140000,1.0,4.2,66.0,-9.0
202403140100,1.1,3.0,69.0,-9.0
202403140200,2.0,3.4,69.0,-9.0
202403140300,2.0,3.6,69.0,-9.0
202403140400,2.1,3.4,69.0,-9.0
202403140500,1.6,2.9,73.0,-9.0
202403140600,0.3,2.5,76.0,-9.0
202403140700,1.4,2.1,77.0,-9.0
202403140800,2.0,4.1,74.0,-9.0
202403140900,1.1,7.0,61.0,-9.0
202403141000,2.5,9.2,55.0,-9.0
202403141100,2.9,11.5,47.0,-9.0
202403141200,1.1,12.9,40.0,-9.0
202403141300,2.7,14.2,32.0,-9.0
202403141400,2.9,14.6,24.0,-9.0
202403141500,1.9,16.1,24.0,-9.0
202403141600,2.2,16.0,27.0,-9.0
202403141700,3.3,14.7,39.0,-9.0
202403141800,2.3,12.3,48.0,-9.0
202403141900,2.5,10.4,50.0,-9.0
202403142000,2.5,8.7,56.0,-9.0
202403142100,2.5,7.5,60.0,-9.0
202403142200,2.8,7.0,61.0,-9.0
202403142300,1.4,6.1,66.0,-9.0
202403150000,0.8,4.9,70.0,-9.0
202403150100,2.3,5.0,74.0,-9.0
202403150200,1.3,3.5,75.0,-9.0
202403150300,0.9,2.9,79.0,-9.0
202403150400,1.0,2.4,80.0,-9.0
202403150500,1.4,1.9,82.0,-9.0
202403150600,1.5,1.4,81.0,-9.0
202403150700,1.5,0.7,87.0,-9.0
202403150800,0.7,2.7,77.0,-9.0
202403150900,0.3,6.0,56.0,-9.0
202403151000,1.3,10.0,38.0,-9.0
202403151100,1.1,13.7,26.0,-9.0
202403151200,2.8,15.8,20.0,-9.0
202403151300,3.7,16.5,19.0,-9.0
202403151400,2.1,17.6,24.0,-9.0
202403151500,3.4,17.6,21.0,-9.0
202403151600,2.2,18.3,23.0,-9.0
202403151700,3.4,17.6,15.0,-9.0
202403151800,4.8,15.2,17.0,-9.0
202403151900,1.0,13.3,32.0,-9.0
202403152000,1.9,11.4,45.0,-9.0
202403152100,2.6,9.9,51.0,-9.0
202403152200,2.5,8.8,58.0,-9.0
202403152300,0.9,8.1,57.0,-9.0
202403160000,0.4,6.9,60.0,-9.0
202403160100,0.3,5.5,65.0,-9.0
202403160200,1.8,4.6,70.0,-9.0
202403160300,0.0,4.2,71.0,-9.0
202403160400,1.7,3.2,75.0,-9.0
202403160500,0.8,2.8,77.0,-9.0
202403160600,0.4,2.1,80.0,-9.0
202403160700,0.8,1.9,81.0,-9.0
202403160800,0.3,3.6,73.0,-9.0
202403160900,1.4,7.3,56.0,-9.0
202403161000,0.5,11.3,45.0,-9.0
202403161100,2.1,14.1,38.0,-9.0
202403161200,1.8,15.7,32.0,-9.0
202403161300,1.6,18.1,27.0,-9.0
202403161400,2.4,20.1,20.0,-9.0
202403161500,2.6,20.6,13.0,-9.0
202403161600,2.2,19.3,15.0,-9.0
202403161700,3.3,17.7,19.0,-9.0
202403161800,1.5,16.3,31.0,-9.0
202403161900,0.8,15.2,36.0,-9.0
202403162000,1.5,14.4,35.0,-9.0
202403162100,2.7,13.6,24.0,0.0
202403162200,2.2,12.5,20.0,-9.0
202403162300,2.6,11.6,19.0,-9.0
202403170000,1.2,11.1,27.0,-9.0
202403170100,1.4,10.6,48.0,-9.0
202403170200,1.4,10.3,63.0,-9.0
202403170300,0.7,10.5,64.0,-9.0
202403170400,0.8,10.5,64.0,-9.0
202403170500,0.3,10.2,67.0,-9.0
202403170600,1.7,9.4,71.0,-9.0
202403170700,2.5,10.0,66.0,-9.0
202403170800,1.5,9.9,72.0,-9.0
202403170900,3.1,11.1,74.0,0.0
202403171000,4.5,12.0,65.0,-9.0
202403171100,6.3,12.9,56.0,-9.0
202403171200,4.9,13.0,51.0,-9.0
202403171300,5.0,13.5,37.0,-9.0
202403171400,5.5,13.5,28.0,-9.0
202403171500,5.2,13.5,30.0,-9.0
202403171600,4.2,12.4,26.0,-9.0
202403171700,3.7,11.3,28.0,-9.0
202403171800,5.7,9.5,31.0,-9.0
202403171900,3.5,8.0,37.0,-9.0
202403172000,2.8,7.1,43.0,-9.0
202403172100,2.6,6.4,43.0,-9.0
202403172200,3.3,5.8,45.0,-9.0
202403172300,2.9,4.7,50.0,-9.0
202403180000,2.7,4.0,50.0,-9.0
202403180100,0.9,3.8,49.0,-9.0
202403180200,0.3,3.3,49.0,-9.0
202403180300,1.2,2.6,52.0,-9.0
202403180400,1.4,2.2,58.0,-9.0
202403180500,1.5,1.0,62.0,-9.0
202403180600,1.0,0.7,62.0,-9.0
202403180700,1.1,0.2,66.0,-9.0
202403180800,0.3,2.5,62.0,-9.0
202403180900,1.5,4.9,49.0,-9.0
202403181000,1.2,7.7,33.0,-9.0
202403181100,2.3,9.8,27.0,-9.0
202403181200,2.7,11.7,22.0,-9.0
202403181300,1.6,12.7,18.0,-9.0
202403181400,1.9,14.3,16.0,-9.0
202403181500,2.1,14.8,17.0,-9.0
202403181600,3.0,15.4,12.0,-9.0
202403181700,2.4,14.0,14.0,-9.0
202403181800,1.7,13.1,19.0,-9.0
202403181900,1.2,11.6,18.0,-9.0
202403182000,2.1,9.4,25.0,-9.0
202403182100,2.5,8.4,25.0,-9.0
202403182200,0.5,7.7,26.0,-9.0
202403182300,1.2,7.0,25.0,-9.0
202403190000,2.5,6.9,31.0,-9.0
202403190100,1.0,6.7,32.0,-9.0
202403190200,2.1,6.1,42.0,-9.0
202403190300,1.3,5.4,55.0,-9.0
202403190400,2.2,5.6,49.0,-9.0
202403190500,2.2,5.4,54.0,-9.0
202403190600,2.6,5.4,56.0,-9.0
202403190700,3.4,5.4,62.0,-9.0
202403190800,4.2,4.9,64.0,-9.0
202403190900,2.2,5.9,65.0,0.0
202403191000,2.3,7.7,62.0,-9.0
202403191100,4.8,10.4,51.0,-9.0
202403191200,4.0,11.9,48.0,0.0
202403191300,3.4,9.9,57.0,-9.0
202403191400,2.4,11.2,53.0,-9.0
202403191500,3.2,11.7,47.0,0.0
202403191600,4.6,12.2,35.0,-9.0
202403191700,4.2,10.1,38.0,-9.0
202403191800,4.0,7.7,43.0,-9.0
202403191900,3.6,6.0,51.0,-9.0
202403192000,4.6,5.3,55.0,-9.0
202403192100,3.6,5.2,55.0,0.0
202403192200,4.5,4.8,53.0,-9.0
202403192300,3.9,4.5,55.0,-9.0
202403200000,4.0,4.2,55.0,0.0
202403200100,4.3,3.6,56.0,-9.0
202403200200,3.7,3.2,58.0,-9.0
202403200300,4.9,3.1,58.0,-9.0
202403200400,4.6,2.9,57.0,-9.0
202403200500,3.4,2.5,59.0,-9.0
202403200600,2.6,1.7,64.0,-9.0
202403200700,0.8,1.3,67.0,-9.0
202403200800,3.1,3.3,57.0,-9.0
202403200900,3.7,5.0,47.0,-9.0
202403201000,4.7,5.7,39.0,-9.0
202403201100,4.0,7.1,26.0,-9.0
202403201200,5.6,8.3,21.0,-9.0
202403201300,3.6,8.0,25.0,-9.0
202403201400,3.8,8.8,21.0,-9.0
202403201500,5.6,8.6,19.0,-9.0
202403201600,5.1,8.9,20.0,-9.0
202403201700,5.0,7.4,25.0,-9.0
202403201800,4.2,6.1,28.0,-9.0
202403201900,3.7,4.7,36.0,-9.0
202403202000,2.2,3.8,43.0,-9.0
202403202100,2.4,2.8,48.0,-9.0
202403202200,2.7,2.1,54.0,-9.0
202403202300,1.8,1.5,56.0,-9.0
202403210000,2.4,1.1,60.0,-9.0
202403210100,1.9,0.8,63.0,-9.0
202403210200,1.0,0.1,66.0,-9.0
202403210300,1.0,0.0,67.0,-9.0
202403210400,1.3,-0.6,69.0,-9.0
202403210500,1.8,-0.8,71.0,-9.0
202403210600,0.9,-1.3,74.0,-9.0
202403210700,1.1,-1.4,75.0,-9.0
202403210800,1.8,1.0,64.0,-9.0
202403210900,1.3,3.6,54.0,-9.0
202403211000,1.7,6.0,48.0,-9.0
202403211100,1.5,6.3,42.0,-9.0
202403211200,2.6,8.8,27.0,-9.0
202403211300,1.9,9.4,28.0,-9.0
202403211400,2.1,11.3,28.0,-9.0
202403211500,2.6,10.8,28.0,-9.0
202403211600,3.4,11.1,30.0,-9.0
202403211700,3.4,10.2,32.0,-9.0
202403211800,1.9,9.2,34.0,-9.0
202403211900,2.5,7.6,40.0,-9.0
202403212000,1.7,6.5,43.0,-9.0
202403212100,2.0,5.9,47.0,-9.0
202403212200,1.1,5.4,49.0,-9.0
202403212300,1.4,4.3,55.0,-9.0
202403220000,0.1,4.2,55.0,-9.0
202403220100,1.4,4.7,56.0,-9.0
202403220200,0.9,3.7,58.0,-9.0
202403220300,1.1,3.2,63.0,-9.0
202403220400,0.1,3.2,61.0,-9.0
202403220500,0.4,2.8,66.0,-9.0
202403220600,0.6,2.4,68.0,-9.0
202403220700,3.1,3.1,61.0,-9.0
202403220800,4.8,5.1,51.0,-9.0
202403220900,4.0,7.6,45.0,-9.0
202403221000,4.2,10.5,37.0,-9.0
202403221100,4.2,13.3,32.0,-9.0
202403221200,2.8,16.4,24.0,-9.0
202403221300,5.7,16.1,23.0,-9.0
202403221400,4.1,16.5,26.0,-9.0
202403221500,5.3,16.0,31.0,-9.0
202403221600,3.8,15.8,35.0,-9.0
202403221700,2.6,15.4,39.0,-9.0
202403221800,4.8,14.8,47.0,0.0
202403221900,2.9,11.9,75.0,-9.0
202403222000,0.8,10.8,88.0,-9.0
202403222100,0.6,10.2,93.0,3.1
202403222200,0.5,10.1,95.0,-9.0
202403222300,2.2,10.2,94.0,-9.0
202403230000,1.4,10.3,94.0,1.0
202403230100,1.9,11.1,94.0,-9.0
202403230200,2.1,12.8,89.0,-9.0
202403230300,1.9,12.9,85.0,0.3
202403230400,1.8,12.9,79.0,-9.0
202403230500,1.0,11.8,84.0,-9.0
202403230600,0.6,11.2,86.0,-9.0
202403230700,0.0,10.1,90.0,-9.0
202403230800,1.4,11.3,87.0,-9.0
202403230900,1.5,12.3,77.0,-9.0
202403231000,2.3,14.9,63.0,-9.0
202403231100,1.0,16.7,57.0,-9.0
202403231200,1.9,18.0,44.0,-9.0
202403231300,2.4,18.9,31.0,-9.0
